objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
588848899934126695,756,44,3,756,615,6,229.0558056,-0.08663221,18.817314,17.74614,17.337065,17.196377,17.123642,0.016964,5.221698E-3,4.955282E-3,5.47442E-3,0.011918
588848899934126696,756,44,3,756,616,6,229.05578313,-0.08848922,21.44463,20.468615,20.126499,20.036217,19.807623,0.100172,0.020872,0.021751,0.028458,0.085546
588848899934126731,756,44,3,756,651,6,229.06191942,-0.09999565,25.176764,22.681223,22.071932,22.112814,22.189518,0.707577,0.114409,0.105324,0.164174,0.549924
588848899934126856,756,44,3,756,776,6,228.96515935,-0.1213609,21.867931,20.705727,20.3834,20.282007,20.42099,0.141682,0.0246,0.026339,0.035348,0.146491
588848899934126870,756,44,3,756,790,6,228.96657268,-0.09128067,21.767118,20.918579,20.500244,20.451273,20.511482,0.132064,0.028962,0.028955,0.040611,0.158876
588848899934126872,756,44,3,756,792,6,228.96762017,-0.09208971,25.886868,23.504183,22.080669,20.472921,19.473619,0.451386,0.227096,0.105087,0.040497,0.064496
588848899934126874,756,44,3,756,794,6,228.96657094,-0.0980176,21.770187,20.915888,20.642254,20.43232,20.433218,0.129052,0.029554,0.031867,0.039134,0.145502
588848899934126878,756,44,3,756,798,6,228.96813589,-0.11984801,21.706196,20.167227,19.634474,19.395184,19.307518,0.122095,0.017011,0.015305,0.017698,0.056107
588848899934126879,756,44,3,756,799,3,228.96630559,-0.11752138,23.103817,21.901108,21.44136,21.172441,21.512562,0.446927,0.069471,0.07136,0.087151,0.428676
588848899934126891,756,44,3,756,811,6,228.96994559,-0.12481524,22.245668,21.502951,21.234253,20.928339,20.842264,0.190388,0.043792,0.051039,0.059097,0.207906
588848899934126906,756,44,3,756,826,6,228.97463778,-0.14001523,20.383072,18.91913,18.306538,18.061197,17.909681,0.045044,8.545636E-3,7.491072E-3,8.146659E-3,0.019882
588848899934126943,756,44,3,756,863,6,228.97636423,-0.0790676,21.838049,20.423229,20.022316,19.877647,19.768158,0.137963,0.022085,0.020461,0.026873,0.082733
588848899934126974,756,44,3,756,894,6,228.9813306,-0.14333944,21.47784,20.483749,20.149998,20.001646,19.859045,0.102145,0.020933,0.02198,0.027833,0.090164
588848899934126975,756,44,3,756,895,3,228.98092619,-0.14647833,21.710974,20.249367,19.829578,19.747221,19.55817,0.15164,0.020651,0.020589,0.027988,0.088698
588848899934126976,756,44,3,756,896,3,228.98052489,-0.14471311,22.449999,21.489206,21.126619,20.976618,20.467804,0.249779,0.047337,0.051815,0.069241,0.171648
588848899934126977,756,44,3,756,897,6,228.98316339,-0.14322325,22.96052,21.875616,21.43375,21.307554,21.105913,0.345941,0.059646,0.061377,0.083555,0.263271
588848899934126978,756,44,3,756,898,6,228.9820653,-0.1464469,22.701191,21.898876,21.670883,21.443419,21.730318,0.278562,0.059927,0.073885,0.091849,0.417971
588848899934127017,756,44,3,756,937,6,228.98456661,-0.14646783,22.441956,21.434349,21.041107,20.938452,21.347038,0.226988,0.041984,0.044128,0.060264,0.314383
588848899934127018,756,44,3,756,938,6,228.98516009,-0.14614397,23.664385,22.352432,22.119373,21.853544,22.091375,0.572217,0.088061,0.108964,0.131532,0.521678
588848899934127035,756,44,3,756,955,6,228.98825322,-0.0650419,24.740129,24.388943,23.181278,21.334867,20.068859,0.86109,0.4484,0.292172,0.091137,0.115467
588848899934127172,756,44,3,756,1092,6,228.99770882,-0.06197975,21.329929,19.950863,19.38715,19.195858,19.066271,0.092524,0.016564,0.013393,0.016514,0.046467
588848899934127294,756,44,3,756,1214,3,229.01439804,-0.15585568,21.591709,20.637407,20.28372,20.12509,20.183926,0.130655,0.026076,0.027943,0.036096,0.143649
588848899934127295,756,44,3,756,1215,6,229.01266033,-0.15689379,22.265261,21.33391,20.999666,20.82819,20.975351,0.199239,0.039376,0.043504,0.055922,0.239179
588848899934127298,756,44,3,756,1218,6,229.01488365,-0.05951218,21.728468,20.79265,20.455431,20.317087,20.313522,0.128155,0.026304,0.027966,0.035993,0.132476
588848899934127299,756,44,3,756,1219,6,229.01675149,-0.06028544,23.028517,21.875055,21.633039,21.410027,21.257673,0.366651,0.059475,0.072668,0.089973,0.291017
588848899934127300,756,44,3,756,1220,6,229.0152328,-0.06052196,23.331499,22.028448,21.628555,21.667164,21.543371,0.473908,0.069393,0.074217,0.115627,0.374215
588848899934127336,756,44,3,756,1256,3,229.0206555,-0.15446955,21.832304,20.703045,20.380995,20.256903,20.081209,0.160511,0.02769,0.030667,0.040567,0.132477
588848899934127337,756,44,3,756,1257,3,229.01991174,-0.15446377,23.366959,21.633514,20.98584,21.067911,21.374702,0.757642,0.076459,0.065825,0.109269,0.538094
588848899934127338,756,44,3,756,1258,6,229.01694055,-0.15421267,23.161858,22.037819,21.684023,21.561605,21.360218,0.427341,0.070448,0.079173,0.108205,0.336074
588848899934127341,756,44,3,756,1261,6,229.0218822,-0.15480005,24.116888,22.675062,22.07918,22.103407,21.408854,0.822519,0.12876,0.120399,0.189255,0.400973
588848899934127399,756,44,3,756,1319,6,229.02803478,-0.0643848,21.676315,20.022215,19.364473,19.106733,19.133066,0.122765,0.015703,0.013014,0.014551,0.049292
588848899934127400,756,44,3,756,1320,6,229.0293167,-0.06538634,21.67931,20.627903,20.361496,20.297499,20.166166,0.123495,0.023548,0.02631,0.03672,0.118268
588848899934127442,756,44,3,756,1362,6,229.0326171,-0.06386583,21.498013,20.54685,20.170132,20.032385,20.160519,0.105903,0.022469,0.023768,0.029397,0.115334
588848899934127453,756,44,3,756,1373,6,229.03788572,-0.14771773,22.023598,21.366127,21.003973,20.917416,20.653669,0.158775,0.039538,0.042609,0.05846,0.177043
588848899934127505,756,44,3,756,1425,6,229.0365015,-0.14973142,21.119711,19.944189,19.877768,19.866995,19.973215,0.078964,0.014966,0.018392,0.025433,0.101433
588848899934127507,756,44,3,756,1427,6,229.04222821,-0.14776669,21.513905,20.450075,20.086168,19.942957,20.132429,0.105867,0.020557,0.021165,0.026645,0.114643
588848899934127509,756,44,3,756,1429,6,229.04010288,-0.14784469,22.323719,21.494041,21.246359,21.083349,21.100903,0.203479,0.043677,0.051978,0.067158,0.257142
588848899934127510,756,44,3,756,1430,6,229.04118581,-0.14639972,22.433969,21.460855,21.07296,20.899862,20.705725,0.243721,0.046324,0.04971,0.064529,0.209783
588848899934127511,756,44,3,756,1431,6,229.03760663,-0.15034384,22.659069,21.716434,21.271177,21.259066,20.876183,0.271543,0.053049,0.054439,0.080615,0.221276
588848899934127513,756,44,3,756,1433,6,229.04010807,-0.14877341,23.989716,23.150484,22.75103,22.741905,22.33213,0.78617,0.197951,0.218124,0.329198,0.696526
588848899934127572,756,44,3,756,1492,6,229.04566682,-0.07553518,21.712116,20.55274,20.187752,20.078032,19.860701,0.12426,0.023013,0.023833,0.030481,0.090048
588848899934127607,756,44,3,756,1527,6,229.04921793,-0.13970387,21.634914,20.603258,20.23221,20.01157,19.854599,0.114904,0.022725,0.02341,0.02788,0.089608
588848899934127608,756,44,3,756,1528,6,229.05167154,-0.13705801,22.243517,21.436449,21.080362,20.956244,21.185099,0.188403,0.041955,0.04558,0.060385,0.278546
588848899934127609,756,44,3,756,1529,6,229.05094261,-0.13723015,23.027563,21.646091,21.241045,21.274426,21.237808,0.359601,0.049504,0.05189,0.079481,0.288491
588848899934127611,756,44,3,756,1531,6,229.04938574,-0.13787185,22.98427,22.399538,22.037983,21.630117,20.945686,0.357509,0.094348,0.106573,0.113789,0.240466
588848899934127613,756,44,3,756,1533,6,229.0514741,-0.13921108,23.762398,23.358158,22.445833,22.387156,21.325478,0.678071,0.22637,0.162893,0.238178,0.359978
588848899934127614,756,44,3,756,1534,6,229.05030502,-0.13903588,23.730921,23.038889,22.763863,22.66725,22.02084,0.592517,0.155947,0.191745,0.265917,0.511836
588848899934127620,756,44,3,756,1540,6,229.04910927,-0.07891166,22.211033,21.462236,21.029495,21.071972,20.943611,0.186551,0.042658,0.043782,0.066585,0.2241
588848899934127621,756,44,3,756,1541,3,229.05126737,-0.08034733,25.081284,22.906584,21.582256,21.243889,21.027802,0.923787,0.17568,0.086751,0.099306,0.315559
588848899934127622,756,44,3,756,1542,6,229.0506997,-0.07743246,23.634516,22.208487,21.987497,21.58374,21.669704,0.606655,0.083516,0.106469,0.113571,0.440833
588848899934127623,756,44,3,756,1543,6,229.04917912,-0.07766366,22.661278,22.481577,22.028833,21.751101,21.643633,0.304259,0.109017,0.114976,0.13773,0.454173
588848899934127624,756,44,3,756,1544,6,229.05113926,-0.0814961,23.146368,22.874355,22.168739,21.93848,21.120392,0.405908,0.138049,0.116334,0.144048,0.267461
588848899934127625,756,44,3,756,1545,3,229.0518,-0.08019852,24.383366,22.828773,22.270525,22.052834,22.9107,0.88668,0.147975,0.143129,0.18105,0.748477
588848899934127629,756,44,3,756,1549,6,229.05148242,-0.13331268,21.667757,20.370836,19.877504,19.691563,19.626118,0.118333,0.019465,0.018184,0.021857,0.073963
588848899934127630,756,44,3,756,1550,6,229.05411127,-0.13273787,22.04475,20.757357,20.505892,20.365324,20.553425,0.162987,0.025486,0.029011,0.037442,0.165609
588848899934127632,756,44,3,756,1552,6,229.05302307,-0.13264925,23.574217,23.873425,22.722622,22.039314,21.577541,0.593934,0.332476,0.204637,0.173529,0.422424
588848899934127677,756,44,3,756,1597,6,229.05402232,-0.12985389,24.003342,22.101585,21.714735,21.572206,21.387457,0.757846,0.077532,0.085759,0.116108,0.369077
588848899934127678,756,44,3,756,1598,3,229.05422201,-0.12817194,23.617702,22.60759,22.1376,21.811413,21.062019,0.645201,0.126691,0.131152,0.151707,0.300525
588848899934127691,756,44,3,756,1611,6,229.05651169,-0.12901839,21.973093,20.704451,20.344389,20.262249,20.213579,0.153813,0.024731,0.025944,0.034759,0.124093
588848899934127692,756,44,3,756,1612,6,229.05634002,-0.12835558,22.35833,21.18977,20.785431,20.66511,21.228718,0.209328,0.035054,0.036097,0.047426,0.287782
588848899934127701,756,44,3,756,1621,6,229.05771326,-0.11835564,22.003729,20.978142,20.687193,20.465528,20.492798,0.1556,0.03012,0.033154,0.040111,0.153741
588848899934127708,756,44,3,756,1628,6,229.06042398,-0.11760022,21.836805,20.765287,20.372686,20.296091,20.289797,0.137637,0.025581,0.026317,0.035522,0.132004
588848899934127710,756,44,3,756,1630,6,229.06109241,-0.1165117,23.365864,23.168056,23.083708,22.269482,21.853233,0.464674,0.172595,0.248445,0.187483,0.45801
588848899934127721,756,44,3,756,1641,6,229.0601979,-0.09492061,23.472912,21.469751,20.025572,19.151314,18.754578,0.506036,0.044092,0.020533,0.015063,0.036412
588848899934127722,756,44,3,756,1642,3,229.06059329,-0.09456908,22.794323,21.123163,20.755957,20.548252,20.380468,0.358965,0.038264,0.042508,0.053506,0.175497
588848899934127920,756,44,3,756,1840,6,228.99270086,-0.15351033,22.795534,21.860245,21.48694,21.471313,21.414709,0.300779,0.058012,0.063256,0.093795,0.32955
588848899934127934,756,44,3,756,1854,6,229.05896992,-0.11166126,25.180277,22.489073,21.000975,19.752489,19.07415,0.706465,0.098149,0.043115,0.023113,0.04724
588848899934128088,756,44,3,756,2008,6,228.98929998,-0.1519098,23.39575,22.185493,21.711058,21.712317,21.374449,0.47674,0.075598,0.076256,0.11559,0.328
588848899934128114,756,44,3,756,2034,6,229.00125964,-0.06149068,22.379951,21.621338,21.233095,21.128124,21.37953,0.216901,0.048395,0.051616,0.070002,0.318604
588848899934128115,756,44,3,756,2035,6,229.00102717,-0.06316037,23.016254,22.466013,21.994503,21.912136,22.909456,0.418231,0.113233,0.115358,0.165808,0.781584
588848899934128116,756,44,3,756,2036,6,229.00202261,-0.06247922,23.730526,22.763577,22.195314,22.379606,21.593252,0.626095,0.129345,0.122358,0.218311,0.397061
588848899934128144,756,44,3,756,2064,6,229.01013267,-0.06172846,22.274553,21.34902,20.940857,20.921448,21.068466,0.200728,0.039687,0.040916,0.059063,0.24908
588848899934128145,756,44,3,756,2065,6,229.01096886,-0.06220878,22.794575,21.997505,21.609669,21.511688,21.405691,0.318218,0.067967,0.073563,0.10204,0.344103
588848899934128146,756,44,3,756,2066,6,229.01002047,-0.06080813,23.78274,22.867361,22.171152,22.363203,21.673285,0.624517,0.136091,0.114785,0.204269,0.396773
588848899934128197,756,44,3,756,2117,6,229.02612941,-0.06158152,22.515991,21.489786,21.209663,21.040529,20.874073,0.241771,0.043664,0.050691,0.064821,0.211643
588848899934128198,756,44,3,756,2118,6,229.02721693,-0.06163309,24.064884,23.145626,22.175659,21.887045,21.725182,0.721718,0.17238,0.116426,0.137734,0.418201
588848899934128235,756,44,3,756,2155,6,229.04334314,-0.14450356,22.928125,21.71278,21.330383,21.366179,21.332258,0.331699,0.05176,0.055755,0.085811,0.311603
588848899934128239,756,44,3,756,2159,6,229.04158991,-0.14424182,24.122124,22.454079,21.6206,21.670055,21.151299,0.734577,0.096857,0.072653,0.114533,0.276693
588848899934128289,756,44,3,756,2209,6,229.05895853,-0.12073227,22.293201,21.473616,20.955564,20.878222,21.01318,0.196951,0.042882,0.041046,0.056363,0.239656
588848899934128290,756,44,3,756,2210,6,229.0610269,-0.12044794,23.303881,22.42539,21.713715,21.934401,21.296862,0.461985,0.095613,0.080162,0.147484,0.317996
588848899934128295,756,44,3,756,2215,6,229.0602726,-0.10286489,22.313423,21.51687,21.088579,21.116808,21.167938,0.218702,0.047741,0.049975,0.076345,0.305828
588848899934128296,756,44,3,756,2216,6,229.0613834,-0.10573389,22.784142,21.500805,21.206453,21.065964,20.917938,0.314416,0.046485,0.054216,0.072062,0.240769
588848899934128297,756,44,3,756,2217,6,229.06222907,-0.10445018,22.476091,21.751255,21.414288,21.217478,21.433403,0.235139,0.054412,0.061412,0.077367,0.344453
588848899934128298,756,44,3,756,2218,6,229.06177609,-0.10265547,23.257254,22.077658,21.682169,21.532864,21.773277,0.470389,0.075637,0.082904,0.110261,0.481354
588848899934128304,756,44,3,756,2224,6,229.06049197,-0.10850263,22.254639,22.046947,21.690922,21.454998,21.728325,0.193513,0.068286,0.076929,0.094144,0.424336
588848899934128305,756,44,3,756,2225,6,229.06140627,-0.10979797,23.368191,22.404909,21.859655,21.680786,22.319214,0.4684,0.09073,0.087702,0.112674,0.735113
588848899934128545,756,44,3,756,2465,3,228.9648689,-0.1070857,23.488619,22.695492,22.730974,21.165909,21.371235,0.615879,0.144419,0.229607,0.09065,0.403451
588848899934128546,756,44,3,756,2466,6,228.96441216,-0.1070273,23.570818,22.508493,22.127985,22.33621,21.464697,0.545788,0.100261,0.110316,0.203717,0.34557
588848899934128563,756,44,3,756,2483,6,228.96466807,-0.11450716,23.102669,22.00178,21.102592,20.749195,20.52652,0.393151,0.067277,0.047361,0.052865,0.163927
588848899934128564,756,44,3,756,2484,6,228.96622231,-0.1141359,23.678658,22.732384,22.421856,21.988798,21.979673,0.58065,0.11971,0.140344,0.147921,0.488187
588848899934128568,756,44,3,756,2488,6,228.96741045,-0.09567191,22.580526,21.998081,21.699423,21.542681,21.516682,0.251774,0.065192,0.075815,0.10033,0.352977
588848899934128575,756,44,3,756,2495,3,228.96829377,-0.12409409,24.155863,23.187283,23.208103,22.880335,21.728785,0.825559,0.195214,0.307768,0.358101,0.473296
588848899934128578,756,44,3,756,2498,6,228.96897035,-0.08426139,24.058262,22.628284,22.656666,22.127588,22.380972,0.713796,0.110188,0.172305,0.167385,0.59066
588848899934128581,756,44,3,756,2501,6,228.97008707,-0.0887987,23.284601,22.150677,21.775192,21.605606,22.292353,0.441974,0.074144,0.080808,0.106163,0.570981
588848899934128635,756,44,3,756,2555,6,228.97864633,-0.14218223,25.125502,22.701479,22.378191,22.108334,21.941841,0.748936,0.120589,0.141084,0.17179,0.500836
588848899934128652,756,44,3,756,2572,6,228.98076966,-0.07103168,23.635508,22.102966,21.528463,21.253799,21.398071,0.599185,0.074862,0.069664,0.08362,0.348538
588848899934128708,756,44,3,756,2628,6,228.98744375,-0.06956789,23.015617,21.780863,21.423719,21.287401,21.236631,0.389949,0.058897,0.065148,0.087698,0.31401
588848899934128710,756,44,3,756,2630,3,228.98747001,-0.06733126,24.750128,22.625835,22.257629,21.890141,22.845884,1.05149,0.142451,0.161409,0.182079,0.872527
588848899934128748,756,44,3,756,2668,6,228.9922025,-0.14961106,22.602873,21.803425,21.344711,21.24748,21.039541,0.255033,0.055483,0.056162,0.077323,0.242582
588848899934128755,756,44,3,756,2675,6,228.99324304,-0.15138443,23.501812,22.455524,21.928492,21.629547,21.624369,0.510779,0.12468,0.092073,0.107861,0.385513
588848899934128760,756,44,3,756,2680,6,228.99529359,-0.15379781,23.725088,22.689142,22.355146,22.117352,21.350973,0.599879,0.115599,0.133731,0.165787,0.315563
588848899934128761,756,44,3,756,2681,3,228.99538858,-0.15077321,24.323738,23.045889,23.171232,21.811981,22.358458,0.946753,0.188847,0.334175,0.160224,0.748111
588848899934128769,756,44,3,756,2689,6,228.99705191,-0.15388725,23.701027,23.237047,22.370485,22.357725,22.247799,0.583483,0.180515,0.134619,0.202636,0.563471
588848899934128812,756,44,3,756,2732,6,229.00502891,-0.05975006,23.574856,22.508665,22.202145,21.998985,21.680996,0.58908,0.107727,0.126728,0.162235,0.437008
588848899934128830,756,44,3,756,2750,6,229.0071853,-0.15373614,23.015343,22.623386,22.240166,22.248121,21.953522,0.360977,0.108684,0.120593,0.184543,0.480941
588848899934128851,756,44,3,756,2771,6,229.00890658,-0.05971928,24.150827,22.165726,21.724205,21.595169,22.497021,0.800691,0.080869,0.084456,0.11517,0.678333
588848899934128895,756,44,3,756,2815,3,229.0164096,-0.15729671,23.028357,21.755312,21.236177,21.332375,21.810221,0.470695,0.068279,0.06705,0.112248,0.598121
588848899934128947,756,44,3,756,2867,6,229.02448249,-0.15407674,24.871742,23.271444,22.746025,22.389391,22.058302,0.779437,0.187033,0.186841,0.208449,0.512826
588848899934128971,756,44,3,756,2891,6,229.02791633,-0.15549921,24.470335,22.397125,22.104811,21.842503,21.906984,0.78752,0.090057,0.107631,0.129683,0.469514
588848899934129002,756,44,3,756,2922,3,229.03382748,-0.1517434,23.264072,22.62595,21.968063,22.126017,21.398344,0.455772,0.115341,0.10159,0.177288,0.34758
588848899934129020,756,44,3,756,2940,6,229.03675558,-0.06707062,24.06806,23.182039,22.248453,22.292509,22.338665,0.820496,0.199575,0.140561,0.222707,0.685697
588848899934129095,756,44,3,756,3015,6,229.04767653,-0.07598287,25.602722,24.195087,22.466509,21.683786,21.585423,0.553126,0.373623,0.147641,0.112974,0.374298
588848899934129096,756,44,3,756,3016,6,229.04756133,-0.07441125,23.78117,22.232738,21.863718,21.897749,21.334871,0.69927,0.089184,0.099624,0.15672,0.35758
588848899934129097,756,44,3,756,3017,3,229.04723589,-0.07371533,23.351082,22.981602,22.2236,21.734867,21.935146,0.470363,0.148252,0.119762,0.118769,0.475469
588848899934129144,756,44,3,756,3064,6,229.05352026,-0.08591486,22.912214,23.142046,23.042601,22.068874,21.360159,0.369288,0.189641,0.271765,0.180487,0.36267
588848899934129150,756,44,3,756,3070,6,229.05499331,-0.08317145,25.867369,23.150509,21.874182,21.295959,21.308777,0.491497,0.187059,0.096638,0.08872,0.334596
588848899934129151,756,44,3,756,3071,3,229.05633928,-0.08400991,22.765953,22.038288,21.494156,21.537395,21.73517,0.359301,0.082332,0.078837,0.126096,0.53165
588848899934129152,756,44,3,756,3072,6,229.05437068,-0.08457212,24.291967,22.414482,21.798315,21.729513,21.569778,0.771773,0.091973,0.083058,0.117611,0.372647
588848899934129154,756,44,3,756,3074,6,229.0566534,-0.08440802,23.691076,22.399649,22.133745,21.86038,22.011423,0.586696,0.091611,0.111943,0.131858,0.497112
